id,classe,formato_cabeca,superficie_cabeca,cor_cabeca,MANCHA,odor,lamelas_grudadas,espacamento_lamelas,tamanho_lamela,cor_lamela,format_estipe,raiz_estipe,superficie_estipe_acima_anel,superficie_estipe_abaixo_anel,cor_estipe_acima_anel,cor_estipe_abaixo_anel,tipo_vel,cor_vel,numero_aneis,tipo_anel,cor_impressao_esporos,populacao,habitat
4928,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4929,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4930,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4931,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4932,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4933,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4934,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4935,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4936,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4937,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4938,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4939,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4940,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4941,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4942,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4943,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4944,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4945,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4946,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4947,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4948,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4949,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4950,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4951,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4952,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4953,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4954,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4955,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4956,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4957,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4958,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4959,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4960,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CINZA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4961,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4962,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4963,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4964,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4965,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4966,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4967,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4968,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4969,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4970,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4971,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4972,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4973,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4974,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4975,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4976,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4977,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4978,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4979,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4980,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4981,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4982,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4983,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4984,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4985,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4986,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4987,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4988,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4989,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4990,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4991,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4992,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4993,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
4994,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
4995,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
4996,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,ROSA,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
4997,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
4998,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
4999,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
5000,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
5001,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
5002,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
5003,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
5004,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
5005,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
5006,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
5007,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
5008,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,ROSA,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
5009,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
5010,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
5011,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
5012,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,GRAMINEAS
5013,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,TRILHAS
5014,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,ROSA,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,MARROM,MARROM,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,VARIOS,BOSQUE
5015,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CHOCOLATE,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,GRAMINEAS
5016,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CHOCOLATE,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,TRILHAS
5017,VENENOSO,PLANO,FIBROSA,AMARELO,NO,DESAGRADAVEL,LIVRE,PROXIMAS,LARGAS,CHOCOLATE,ASCENDENTE,BULBOSO,SEDOSA,SEDOSA,BEGE,BEGE,PARTIAL,BRANCO,ONE,LARGO,CHOCOLATE,SOLITARIO,BOSQUE
